gvkey,fyear,fic,sic,at,seq,price,shares,profit,roa,mktcap,pb,roa_w,pb_w,common_law,sic2
205672,2023,KOR,3674,587747.541,243303.554,2040,278.898,16227.241,0.02760920270698334,568951.92,2.3384447561337307,0.02760920270698334,2.3384447561337307,0,36
205804,2023,JPN,5412,4987,3638,369,4.995,217,0.043513134148786846,1843.155,0.5066396371632765,0.043513134148786846,0.5066396371632765,0,54
205685,2023,CHN,3523,13817.262,6691.691,4.96,0.309,997.023,0.07215778350298344,1.53264,2.2903627797517847e-4,0.07215778350298344,2.2903627797517847e-4,0,35
205686,2023,CHN,4700,78661.444,33987.287,7.02,0.384,4413.272,0.056104640031779736,2.69568,7.931436245558523e-5,0.056104640031779736,7.931436245558523e-5,0,47
205714,2023,MYS,1540,96.19,27.8,0.14,1.941,-4.654,-0.048383407838652664,0.27174000000000004,0.009774820143884894,-0.048383407838652664,0.009774820143884894,1,15
205716,2023,KOR,1540,99303.953,39034.39,1739,11.703,-2364.589,-0.023811630137221224,20351.517,0.5213740242898633,-0.023811630137221224,0.5213740242898633,0,15
205857,2023,JPN,3672,19075,12680,1540,2.463,385,0.02018348623853211,3793.02,0.2991340694006309,0.02018348623853211,0.2991340694006309,0,36
205797,2023,JPN,7372,39714,27681,1919,2.707,3728,0.09387117892934481,5194.732999999999,0.18766421010801632,0.09387117892934481,0.18766421010801632,0,73
205808,2023,CHN,3310,97014,54704,1.54,0.454,-3257,-0.03357247407590657,0.69916,1.2780783854928341e-5,-0.03357247407590657,7.351888091412304e-5,0,33
205814,2023,JPN,3490,8702,2470,134,2.503,184,0.021144564467938404,335.40200000000004,0.13579028340080973,0.021144564467938404,0.13579028340080973,0,34
205817,2023,JPN,3714,38944,11815,1349,0.617,1403,0.036026088742810186,832.333,0.07044714346170122,0.036026088742810186,0.07044714346170122,0,37
205819,2023,JPN,8700,9614,4214,2483,0.77,157,0.01633035157062617,1911.91,0.45370431893687707,0.01633035157062617,0.45370431893687707,0,87
205851,2023,JPN,8742,5113,2837,505,7.093,419,0.0819479757480931,3581.965,1.2625890024673951,0.0819479757480931,1.2625890024673951,0,87
205858,2023,JPN,5140,452867,149718,4595,5.966,12002,0.026502262253597635,27413.77,0.18310269974218196,0.026502262253597635,0.18310269974218196,0,51
205860,2023,JPN,7370,164909,76815,2403.5,12.92,13720,0.08319739977805941,31053.22,0.4042598450823407,0.08319739977805941,0.4042598450823407,0,73
205863,2023,JPN,1520,210001,121612,9200,6.604,8943,0.042585511497564295,60756.8,0.4995954346610532,0.042585511497564295,0.4995954346610532,0,15
205869,2023,JPN,4888,1448833,857921,1568.5,39.963,37082,0.02559439217632398,62681.9655,0.07306263105810441,0.02559439217632398,0.07306263105810441,0,48
205895,2023,AUS,1090,12.734,2.197,0.013,3.642,1.401,0.11002041777917387,0.047346,0.021550295857988164,0.11002041777917387,0.021550295857988164,1,10
205913,2023,JPN,3714,48010,24286,2936,1.532,2695,0.05613413872109977,4497.952,0.18520760932224328,0.05613413872109977,0.18520760932224328,0,37
205915,2023,JPN,8200,528391,158507,2607,12.165,6442,0.012191729230815816,31714.155,0.20008046963225598,0.012191729230815816,0.20008046963225598,0,82
205921,2023,JPN,4220,58016,45332,1110,25.408,1698,0.029267788196359626,28202.88,0.6221406511956235,0.029267788196359626,0.6221406511956235,0,42
205926,2023,JPN,5000,102701,82594,2084,17.115,5784,0.056318828443734724,35667.659999999996,0.43184323316463663,0.056318828443734724,0.43184323316463663,0,50
205927,2023,JPN,5140,33523,10621,1405,3.86,1213,0.03618411240044149,5423.3,0.5106204688824028,0.03618411240044149,0.5106204688824028,0,51
205929,2023,JPN,2650,298580,145133,2971,5.541,11724,0.03926585839640967,16462.311,0.11342913741189117,0.03926585839640967,0.11342913741189117,0,26
205930,2023,JPN,2200,11572,9284,1673,0.568,90,0.0077773937089526445,950.2639999999999,0.10235501938819473,0.0077773937089526445,0.10235501938819473,0,22
205931,2023,JPN,2013,13567,2369,1476,5.885,150,0.011056239404437238,8686.26,3.6666357112705783,0.011056239404437238,3.6666357112705783,0,20
205935,2023,JPN,3714,32431,21680,1389,2.675,1317,0.04060929357713299,3715.575,0.171382610701107,0.04060929357713299,0.171382610701107,0,37
205936,2023,JPN,3050,77936,51458,3270,17.583,5915,0.07589560665161157,57496.409999999996,1.1173463795716894,0.07589560665161157,1.1173463795716894,0,30
206005,2023,JPN,5812,36022,29140,1613,23.729,1252,0.03475653767142302,38274.877,1.3134823953328758,0.03475653767142302,1.3134823953328758,0,58
206006,2023,JPN,3931,80969,39880,4405,4.389,8151,0.10066815694895577,19333.545000000002,0.4847930040120362,0.10066815694895577,0.4847930040120362,0,39
206007,2023,JPN,4213,41972,27813,880,8.05,835,0.019894215191079766,7084.000000000001,0.2547010390824435,0.019894215191079766,0.2547010390824435,0,42
206010,2023,JPN,3600,28755,13213,1102,6.689,1202,0.041801425838984524,7371.278,0.557880723529857,0.041801425838984524,0.557880723529857,0,36
206011,2023,PHL,7373,29885.535,18280.691,14.22,1.404,2284.209,0.07643192601370528,19.96488,0.0010921293948899416,0.07643192601370528,0.0010921293948899416,0,73
206012,2023,PHL,1220,85128.443,62377.979,30.25,0.749,27933.296,0.32813117467683506,22.65725,3.6322513751206977e-4,0.21672848031447423,3.6322513751206977e-4,0,12
206016,2023,PHL,1311,2044.406,1760.993,0.36,0.363,52.915,0.02588282366614068,0.13068,7.420813143493472e-5,0.02588282366614068,7.420813143493472e-5,0,13
206021,2023,JPN,2090,60619,47396,1483,5.769,2411,0.039773008462693216,8555.427,0.18050947337328044,0.039773008462693216,0.18050947337328044,0,20
206022,2023,JPN,5130,48555,30285,1005,6.344,769,0.01583770981361343,6375.72,0.21052402179296684,0.01583770981361343,0.21052402179296684,0,51
206026,2023,JPN,5065,30798,17017,3050,1.727,491,0.015942593674913956,5267.35,0.30953458306399484,0.015942593674913956,0.30953458306399484,0,50
206027,2023,JPN,1600,49827,19057,3630,0.878,1163,0.02334075902623076,3187.14,0.16724248307708453,0.02334075902623076,0.16724248307708453,0,16
206028,2023,JPN,4220,47534,25197,1541,3.484,1369,0.028800437581520597,5368.844,0.21307473111878397,0.028800437581520597,0.21307473111878397,0,42
206032,2023,JPN,5411,444807,164070,2441,20.898,11945,0.0268543435692334,51012.018,0.3109161821173889,0.0268543435692334,0.3109161821173889,0,54
206035,2023,JPN,5411,40759,17300,695,5.364,471,0.011555730022817047,3727.98,0.21549017341040463,0.011555730022817047,0.21549017341040463,0,54
206036,2023,JPN,100,38004,11454,935,66.88,1358,0.035733080728344385,62532.799999999996,5.459472673301903,0.035733080728344385,5.459472673301903,0,1
206040,2023,JPN,2741,75402,49222,874,23.897,2078,0.027558950690963105,20885.978,0.4243220104831173,0.027558950690963105,0.4243220104831173,0,27
206041,2023,JPN,3559,49271,34752,1804,10.53,1378,0.02796777008788131,18996.12,0.5466194751381215,0.02796777008788131,0.5466194751381215,0,35
206042,2023,PHL,4911,833874.659,271954.731,44.6,8.238,23546.289,0.02823720417195218,367.4148,0.0013510145554334922,0.02823720417195218,0.0013510145554334922,0,49
206049,2023,JPN,4924,63033,46443,3500,1.761,-1759,-0.02790601748290578,6163.5,0.13271106517666817,-0.02790601748290578,0.13271106517666817,0,49
206056,2023,JPN,3290,20384,13592,695,2.048,1054,0.05170722135007849,1423.3600000000001,0.10472042377869335,0.05170722135007849,0.10472042377869335,0,32
206057,2023,JPN,3640,63534,50133,3260,5.192,5116,0.08052381402083923,16925.920000000002,0.3376203299224064,0.08052381402083923,0.3376203299224064,0,36
206061,2023,JPN,3714,137732,84543,1743,3.798,5038,0.03657828246159208,6619.914,0.07830233135800717,0.03657828246159208,0.07830233135800717,0,37
206063,2023,JPN,2870,7543,3099,1160,0.422,36,0.004772636881877237,489.52,0.15796063246208453,0.004772636881877237,0.15796063246208453,0,28
206070,2023,JPN,5065,137759,65934,5430,25.63,5175,0.03756560369921384,139170.9,2.1107607607607606,0.03756560369921384,2.1107607607607606,0,50
206082,2023,JPN,1540,126000,66531,1351,6.044,6462,0.05128571428571429,8165.4439999999995,0.1227314184365183,0.05128571428571429,0.1227314184365183,0,15
206083,2023,JPN,1623,6673,2704,541,9.172,76,0.011389180278735202,4962.052000000001,1.835078402366864,0.011389180278735202,1.835078402366864,0,16
206089,2023,JPN,2670,26072,17684,2043,2.947,1065,0.04084841976066278,6020.7210000000005,0.34046149061298353,0.04084841976066278,0.34046149061298353,0,26
206090,2023,JPN,4833,54363,39085,4990,0.654,717,0.013189117598366535,3263.46,0.08349648202635282,0.013189117598366535,0.08349648202635282,0,48
206093,2023,JPN,3490,29516,23098,900,0.945,1373,0.04651714324434205,850.5,0.036821369815568446,0.04651714324434205,0.036821369815568446,0,34
206096,2023,JPN,5140,67311,25648,1285,3.795,1551,0.02304229620715782,4876.575,0.19013470835932625,0.02304229620715782,0.19013470835932625,0,51
206097,2023,JPN,1600,4867,3066,3200,0.756,225,0.04622971029381549,2419.2,0.7890410958904109,0.04622971029381549,0.7890410958904109,0,16
206099,2023,JPN,2000,27640,15844,1010,5.43,1509,0.05459479015918958,5484.299999999999,0.3461436505932845,0.05459479015918958,0.3461436505932845,0,20
206102,2023,JPN,2731,19793,14834,1147,1.003,687,0.03470924064063052,1150.4409999999998,0.07755433463664553,0.03470924064063052,0.07755433463664553,0,27
206105,2023,JPN,3714,41941,27168,452,7.664,813,0.01938437328628311,3464.1279999999997,0.12750765606595993,0.01938437328628311,0.12750765606595993,0,37
206112,2023,JPN,4923,137628,67129,382,9.541,2329,0.016922428575580552,3644.6620000000003,0.054293405234697376,0.016922428575580552,0.054293405234697376,0,49
206113,2023,JPN,4100,37150,27371,3310,1.461,941,0.025329744279946165,4835.91,0.17668006284023235,0.025329744279946165,0.17668006284023235,0,41
206116,2023,JPN,5030,41748,15380,724,13.661,741,0.01774935326243173,9890.564,0.6430795838751626,0.01774935326243173,0.6430795838751626,0,50
206118,2023,JPN,7359,193398,39787,1015,13.452,3048,0.015760245710917383,13653.78,0.34317189031593237,0.015760245710917383,0.34317189031593237,0,73
206126,2023,JPN,1600,7177,4596,2950,0.298,371,0.05169290790023687,879.0999999999999,0.19127502175805045,0.05169290790023687,0.19127502175805045,0,16
206127,2023,JPN,3089,74930,29913,494,6.985,2612,0.034859201921793675,3450.59,0.1153541938287701,0.034859201921793675,0.1153541938287701,0,30
206131,2023,JPN,7200,114926,86184,2090,4.556,5810,0.05055426970398343,9522.04,0.11048500881834217,0.05055426970398343,0.11048500881834217,0,72
206134,2023,JPN,3714,37598,11914,744,37.569,885,0.02353848608968562,27951.336000000003,2.346091656874266,0.02353848608968562,2.346091656874266,0,37
206135,2023,JPN,3663,73159,65745,3600,12.738,3461,0.04730791836957859,45856.799999999996,0.6974948665297741,0.04730791836957859,0.6974948665297741,0,36
206136,2023,JPN,3559,31287,19310,1123,1.621,813,0.02598523348355547,1820.383,0.09427151734852408,0.02598523348355547,0.09427151734852408,0,35
206137,2023,JPN,7361,1790,861,144,2.201,-518,-0.28938547486033517,316.944,0.36811149825783973,-0.28938547486033517,0.36811149825783973,0,73
206141,2023,JPN,4700,440962,40747,1821,76.187,-2628,-0.005959697207469124,138736.527,3.404828011878175,-0.005959697207469124,3.404828011878175,0,47
206146,2023,AUS,1000,3.772,1.734,0.1,3.424,-2.202,-0.5837751855779427,0.34240000000000004,0.19746251441753174,-0.5837751855779427,0.19746251441753174,1,10
206153,2023,JPN,1600,72923,49963,340,24.05,4632,0.06351905434499404,8177,0.16366110922082341,0.06351905434499404,0.16366110922082341,0,16
206162,2023,JPN,4210,74097,49831,7180,2.716,4546,0.06135201155242453,19500.88,0.3913403303164697,0.06135201155242453,0.3913403303164697,0,42
206177,2023,JPN,4210,39304,21536,2413,2.474,2045,0.052030327702015065,5969.762000000001,0.2771992013372957,0.052030327702015065,0.2771992013372957,0,42
206178,2023,JPN,3290,82999,72576,3135,6.757,6499,0.07830214821865324,21183.195,0.2918760333994709,0.07830214821865324,0.2918760333994709,0,32
206179,2023,JPN,7370,37607,20097,1848,8.775,2197,0.05841997500465339,16216.2,0.806896551724138,0.05841997500465339,0.806896551724138,0,73
206180,2023,JPN,3452,121416,106298,2330,14.116,4013,0.033051657112736374,32890.28,0.30941579333571656,0.033051657112736374,0.30941579333571656,0,34
206191,2023,JPN,3270,36766,23318,296,4.588,1102,0.029973344938258175,1358.048,0.05824032935929325,0.029973344938258175,0.05824032935929325,0,32
206195,2023,JPN,2821,8580,1572,881,0.646,-149,-0.017365967365967367,569.126,0.3620394402035623,-0.017365967365967367,0.3620394402035623,0,28
206197,2023,JPN,7370,7219429,1719204,1999,77.58,133869,0.01854287922216563,155082.41999999998,0.09020594414624442,0.01854287922216563,0.09020594414624442,0,73
206200,2023,JPN,3640,24964,18675,5770,1.059,674,0.02699887838487422,6110.429999999999,0.32719839357429714,0.02699887838487422,0.32719839357429714,0,36
206211,2023,ISR,7373,2812.601,625.762,240.5,0.002,64.014,0.02275971600664296,0.481,7.686628462578425e-4,0.02275971600664296,7.686628462578425e-4,0,73
206335,2023,JPN,3600,37428,13198,2999,1.133,1240,0.03313027679811906,3397.867,0.257453174723443,0.03313027679811906,0.257453174723443,0,36
206337,2023,JPN,8700,21025,11857,1414,3.05,1756,0.08351961950059453,4312.7,0.36372606898878296,0.08351961950059453,0.36372606898878296,0,87
206338,2023,JPN,5160,18920,7183,3700,0.788,556,0.02938689217758985,2915.6,0.4059028261172212,0.02938689217758985,0.4059028261172212,0,51
206341,2023,JPN,5047,47377,43214,2382,2.868,3226,0.06809211220634485,6831.576,0.15808710140232332,0.06809211220634485,0.15808710140232332,0,50
206358,2023,JPN,3312,8366,2443,986,0.509,372,0.04446569447764762,501.874,0.2054334834220221,0.04446569447764762,0.2054334834220221,0,33
206367,2023,JPN,2834,85332,41175,1739,8.005,3435,0.04025453522711293,13920.695000000002,0.3380860959319976,0.04025453522711293,0.3380860959319976,0,28
206368,2023,JPN,9997,7546,6402,50,31.841,1053,0.1395441293400477,1592.05,0.24868009996875975,0.1395441293400477,0.24868009996875975,0,99
206369,2023,JPN,2090,139125,116319,3105,10.14,6671,0.047949685534591197,31484.7,0.27067547004358705,0.047949685534591197,0.27067547004358705,0,20
206384,2023,JPN,2030,14837,11548,909,2.135,244,0.016445373053851856,1940.715,0.16805637339799098,0.016445373053851856,0.16805637339799098,0,20
206403,2023,JPN,5141,794250,203836,4810,7.141,22582,0.02843185395026755,34348.21,0.16850904648835338,0.02843185395026755,0.16850904648835338,0,51
206407,2023,JPN,2090,101960,53302,3425,9.61,4273,0.04190859160455081,32914.25,0.6175049716708566,0.04190859160455081,0.6175049716708566,0,20
206422,2023,JPN,4955,108641,80608,3915,5.475,9465,0.0871218048434753,21434.625,0.2659118821953156,0.0871218048434753,0.2659118821953156,0,49
206433,2023,JPN,3559,39679,31533,940,8.416,601,0.015146551072355654,7911.04,0.25088129895664857,0.015146551072355654,0.25088129895664857,0,35
206754,2023,JPN,5990,40021,29487,514,11.68,1690,0.04222783038904575,6003.5199999999995,0.20359887408010308,0.04222783038904575,0.20359887408010308,0,59
206755,2023,JPN,5990,453715,264231,2359.5,134.416,22052,0.04860319804282424,317154.55199999997,1.200292743849132,0.04860319804282424,1.200292743849132,0,59
206768,2023,MYS,2650,50.266,28.552,0.635,1.045,-1.729,-0.0343970079178769,0.6635749999999999,0.02324092883160549,-0.0343970079178769,0.02324092883160549,1,26
206776,2023,MYS,1500,1026.5,104.229,0.085,7.684,-122.956,-0.11978178275694107,0.65314,0.006266394189716874,-0.11978178275694107,0.006266394189716874,1,15
206779,2023,SGP,3577,197.223,88.76,0.088,1.835,3.649,0.01850189886575095,0.16147999999999998,0.0018192879675529515,0.01850189886575095,0.0018192879675529515,1,35
206787,2023,MYS,2670,126.821,104.659,0.335,2.126,5.973,0.047097878111669204,0.71221,0.006805052599394222,0.047097878111669204,0.006805052599394222,1,26
206794,2023,MYS,2430,418.323,374.565,0.56,1.98,15.197,0.036328387394429666,1.1088,0.002960233871290697,0.036328387394429666,0.002960233871290697,1,24
206795,2023,MYS,3317,651.331,620.688,0.92,3.751,1.131,0.0017364442963715837,3.45092,0.005559830381769907,0.0017364442963715837,0.005559830381769907,1,33
206804,2023,MYS,1540,467.188,279.9,0.19,2.886,1.646,0.003523206931684889,0.54834,0.0019590568060021438,0.003523206931684889,0.0019590568060021438,1,15
206805,2023,MYS,3651,1212.333,438.981,1.5,3.172,38.962,0.03213803468189021,4.758,0.010838737895261982,0.03213803468189021,0.010838737895261982,1,36
206807,2023,SGP,7011,62.874,59.938,0.088,4.895,-1.171,-0.018624550688678944,0.4307599999999999,0.007186759651640027,-0.018624550688678944,0.007186759651640027,1,70
206808,2023,MYS,5122,3070.922,891.633,4.58,3.302,110.515,0.0359875633441683,15.12316,0.01696119367497614,0.0359875633441683,0.01696119367497614,1,51
206814,2023,MYS,3490,88.759,52.285,0.34,2.645,2.858,0.03219955159476785,0.8993000000000001,0.017199961748111316,0.03219955159476785,0.017199961748111316,1,34
206820,2023,MYS,3651,700.663,541.49,2.87,10.861,117.321,0.16744283628506143,31.171070000000004,0.05756536593473564,0.16744283628506143,0.05756536593473564,1,36
206822,2023,SGP,4731,478.042,221.853,0.055,10.129,0.6,0.001255119843026345,0.557095,0.002511099692138488,0.001255119843026345,0.002511099692138488,1,47
206823,2023,SGP,3089,176.19,137.443,0.157,6.951,-10.113,-0.05739826323854929,1.091307,0.007940069701621763,-0.05739826323854929,0.007940069701621763,1,30
206825,2023,MYS,7370,25.801,25.765,0.325,1.41,1.927,0.07468702763458782,0.45825,0.017785755870366775,0.07468702763458782,0.017785755870366775,1,73
206829,2023,MYS,2430,134.662,90.097,0.33,3.308,23.271,0.17281044392627468,1.09164,0.012116274681731912,0.17281044392627468,0.012116274681731912,1,24
206834,2023,MYS,5110,540.24,321.146,0.555,1.876,17.466,0.03233007552199023,1.04118,0.0032420768124155367,0.03233007552199023,0.0032420768124155367,1,51
206837,2023,MYS,1600,167.391,116.681,0.79,2.345,0.249,0.0014875351721418714,1.8525500000000001,0.015877049391074812,0.0014875351721418714,0.015877049391074812,1,16
206839,2023,MYS,3357,131.557,88.208,0.24,17.328,1.25,0.009501584864355376,4.15872,0.04714674405949573,0.009501584864355376,0.04714674405949573,1,33
247151,2023,JPN,3674,10250,9364,843,5.96,-69,-0.006731707317073171,5024.28,0.5365527552328064,-0.006731707317073171,0.5365527552328064,0,36
206846,2023,MYS,9997,87.697,39.597,0.05,6.506,-7.115,-0.08113162365873405,0.32530000000000003,0.008215268833497488,-0.08113162365873405,0.008215268833497488,1,99
206864,2023,MYS,8060,7246.162,2383.164,1.44,7.56,281.292,0.038819446763679856,10.886399999999998,0.004568044834514115,0.038819446763679856,0.004568044834514115,1,80
206866,2023,MYS,3714,161.384,64.684,0.275,4.204,10.762,0.06668566896346603,1.1561000000000001,0.017873044338630885,0.06668566896346603,0.017873044338630885,1,37
206870,2023,MYS,200,1053.569,559.406,0.29,7.856,90.253,0.08566406186970194,2.27824,0.004072605585210026,0.08566406186970194,0.004072605585210026,1,2
206875,2023,MYS,7370,152.081,80.539,0.685,7.289,9.313,0.061237103911731254,4.992965,0.06199437539577099,0.061237103911731254,0.06199437539577099,1,73
206878,2023,MYS,3341,1391.624,754.13,2.03,5.352,85.051,0.0611163647651952,10.864559999999999,0.014406746847360534,0.0611163647651952,0.014406746847360534,1,33
206879,2023,MYS,7370,348.15,65.758,0.29,5.938,-255.311,-0.7333362056584806,1.7220199999999999,0.026187231971775297,-0.7333362056584806,0.026187231971775297,1,73
206884,2023,MYS,5010,2596.285,2128.065,4.24,7.528,331.228,0.1275776734834581,31.91872,0.014998940351915941,0.1275776734834581,0.014998940351915941,1,50
206889,2023,MYS,1600,943.376,685.406,0.265,6.185,14.104,0.014950560540017978,1.639025,0.0023913198892335347,0.014950560540017978,0.0023913198892335347,1,16
206890,2023,MYS,1600,3464.552,1290.531,0.775,8.045,-7.982,-0.0023039053822831927,6.234875,0.0048312477577059365,-0.0023039053822831927,0.0048312477577059365,1,16
206896,2023,SGP,5160,56.421,31.952,0.046,5.049,1.344,0.02382091774339342,0.23225400000000002,0.0072688407611417125,0.02382091774339342,0.0072688407611417125,1,51
206908,2023,SGP,3270,453.882,231.819,0.38,9.856,35.617,0.0784719376401796,3.74528,0.016156052782558807,0.0784719376401796,0.016156052782558807,1,32
206909,2023,MYS,2273,107.834,76.56,2.79,1.61,9.149,0.08484337036556187,4.4919,0.058671630094043886,0.08484337036556187,0.058671630094043886,1,22
206910,2023,MYS,1600,520.363,281.728,0.845,1.237,-32.681,-0.06280423473613611,1.0452650000000001,0.003710192100181736,-0.06280423473613611,0.003710192100181736,1,16
206913,2023,MYS,1600,551.147,400.265,1.6,2.701,-2.119,-0.003844709306228647,4.3216,0.010796847088803668,-0.003844709306228647,0.010796847088803668,1,16
206917,2023,MYS,2300,416.878,302.027,0.3,4.753,20.88,0.050086596078469,1.4259,0.004721101093610836,0.050086596078469,0.004721101093610836,1,23
206918,2023,MYS,4700,375.445,222.002,0.05,6.377,-5.756,-0.015331140380082302,0.31885,0.0014362483220871885,-0.015331140380082302,0.0014362483220871885,1,47
206921,2023,MYS,2070,499.673,404.334,0.7,6.045,20.394,0.04081469280909714,4.2315,0.010465357847719953,0.04081469280909714,0.010465357847719953,1,20
206923,2023,MYS,3270,188.747,82.658,0.935,15.922,-24.33,-0.12890271103646678,14.887070000000001,0.18010440610709189,-0.12890271103646678,0.18010440610709189,1,32
206926,2023,MYS,5160,2114.046,1062.51,0.725,8.414,-1.599,-7.563695397356539e-4,6.100149999999999,0.0057412636116365955,-7.563695397356539e-4,0.0057412636116365955,1,51
206935,2023,MYS,3300,1926.61,625.202,0.635,3.776,-135.767,-0.07046937366669954,2.39776,0.003835176470964584,-0.07046937366669954,0.003835176470964584,1,33
206939,2023,SGP,3559,176.132,72.274,0.22,3.011,-3.108,-0.017645856516703383,0.66242,0.009165398345186374,-0.017645856516703383,0.009165398345186374,1,35
206943,2023,MYS,8200,412.005,123.331,0.65,1.398,11.576,0.028096746398708756,0.9087,0.007367977232001686,0.028096746398708756,0.007367977232001686,1,82
207539,2023,JPN,5812,22232,6836,7020,8.385,967,0.04349586182079885,58862.7,8.610693387946167,0.04349586182079885,8.610693387946167,0,58
206949,2023,MYS,2300,139.757,114.268,1.19,1.123,11.374,0.08138411671687286,1.3363699999999998,0.01169505023278608,0.08138411671687286,0.01169505023278608,1,23
206963,2023,MYS,5080,1709.524,653.553,3,0.77,61.784,0.03614105446896329,2.31,0.003534525891549729,0.03614105446896329,0.003534525891549729,1,50
206970,2023,MYS,8711,8667.617,3716.651,0.495,18.694,-206.067,-0.023774354589041025,9.25353,0.0024897495083611564,-0.023774354589041025,0.0024897495083611564,1,87
206973,2023,SGP,3714,279.454,218.613,0.52,3.99,8.287,0.029654254367445093,2.0748,0.00949074391733337,0.029654254367445093,0.00949074391733337,1,37
206998,2023,PHL,8000,2551.223,2177.466,0.067,0.363,39.529,0.015494137517574906,0.024321000000000002,1.1169405170964783e-5,0.015494137517574906,7.351888091412304e-5,0,80
207003,2023,KOR,3317,4340755.996,1798615.497,240000,3.354,283628.813,0.06534087916053413,804960,0.44754423685475453,0.06534087916053413,0.44754423685475453,0,33
207014,2023,AUS,1040,122.337,105.603,0.36,6.047,-11.484,-0.09387184580298683,2.17692,0.020614187096957472,-0.09387184580298683,0.020614187096957472,1,10
207079,2023,JPN,2300,56858,34424,2313,5.334,2458,0.04323050406275282,12337.542,0.3583994306297931,0.04323050406275282,0.3583994306297931,0,23
207085,2023,AUS,7370,15.012,5.947,0.002,2.654,-12.078,-0.804556354916067,0.005308,8.925508659828486e-4,-0.804556354916067,8.925508659828486e-4,1,73
207093,2023,JPN,3550,44574,35884,1504,5.305,3675,0.08244716650962444,7978.719999999999,0.22234756437409428,0.08244716650962444,0.22234756437409428,0,35
207097,2023,AUS,8000,13014.629,7736.504,32.08,85.978,684.984,0.05263184989752685,2758.17424,0.35651429120956957,0.05263184989752685,0.35651429120956957,1,80
207108,2023,JPN,5000,10305,4810,207,9.794,382,0.03706938379427462,2027.3580000000002,0.42148814968814974,0.03706938379427462,0.42148814968814974,0,50
207109,2023,JPN,3290,6408,4862,2600,0.63,95,0.01482521847690387,1638,0.33689839572192515,0.01482521847690387,0.33689839572192515,0,32
207111,2023,JPN,3829,88591,72454,6890,2.166,8378,0.09456942578817261,14923.74,0.20597537748088443,0.09456942578817261,0.20597537748088443,0,38
207112,2023,JPN,3080,115650,64440,846,10.37,6880,0.05948984003458711,8773.019999999999,0.13614245810055864,0.05948984003458711,0.13614245810055864,0,30
207113,2023,JPN,2000,118776,76614,2235,25.113,8755,0.073710177140163,56127.555,0.7326018090688386,0.073710177140163,0.7326018090688386,0,20
207116,2023,JPN,4400,38589,17853,1790,0.751,357,0.009251341055741274,1344.29,0.07529770906850389,0.009251341055741274,0.07529770906850389,0,44
207124,2023,MYS,2070,399.295,356.89,3.28,1.993,6.247,0.01564507444370703,6.53704,0.01831668020958839,0.01564507444370703,0.01831668020958839,1,20
207139,2023,JPN,2844,346175,246327,2843,32.079,30936,0.08936520545966635,91200.59700000001,0.3702419832174305,0.08936520545966635,0.3702419832174305,0,28
207180,2023,JPN,5065,156027,87075,2605,37.394,5736,0.03676286796515987,97411.37,1.1187065173700832,0.03676286796515987,1.1187065173700832,0,50
207181,2023,JPN,5065,174476,108959,4705,4.173,4766,0.02731607785598019,19633.965,0.18019589937499428,0.02731607785598019,0.18019589937499428,0,50
207182,2023,JPN,2000,140231,72693,4140,12.606,6717,0.04789953719220429,52188.84,0.717934876810697,0.04789953719220429,0.717934876810697,0,20
207197,2023,JPN,3060,17716,9845,899,2.822,40,0.002257846014901784,2536.978,0.25769202640934485,0.002257846014901784,0.25769202640934485,0,30
207202,2023,JPN,2200,43533,17201,506,1.315,945,0.02170767004341534,665.39,0.03868321609208767,0.02170767004341534,0.03868321609208767,0,22
207203,2023,JPN,4923,431703,98272,1957,10.62,6155,0.014257487207640439,20783.34,0.21148791110387496,0.014257487207640439,0.21148791110387496,0,49
207204,2023,JPN,5311,12153,577,368,2.414,9,7.405578869414959e-4,888.3520000000001,1.5396048526863086,7.405578869414959e-4,1.5396048526863086,0,53
207205,2023,JPN,3950,5554,2390,132,8.222,-1509,-0.27169607490097225,1085.3039999999999,0.4541020920502091,-0.27169607490097225,0.4541020920502091,0,39
207208,2023,JPN,2800,125445,74393,1876,6.528,-7092,-0.05653473633863446,12246.527999999998,0.16461935934832575,-0.05653473633863446,0.16461935934832575,0,28
207209,2023,JPN,3531,44237,29094,5990,6.028,2440,0.055157447385672624,36107.719999999994,1.2410710112050594,0.055157447385672624,1.2410710112050594,0,35
207212,2023,JPN,3490,17568,8723,1894,1.024,733,0.041723588342440804,1939.4560000000001,0.22233818640376019,0.041723588342440804,0.22233818640376019,0,34
207216,2023,KOR,3670,308031.065,243527.357,38100,41.18,20809.725,0.06755722835941887,1568958,6.442635518768432,0.06755722835941887,6.442635518768432,0,36
207219,2023,MYS,2400,1303.81,766.906,0.445,5.857,-19.416,-0.014891740360942162,2.6063650000000003,0.0033985455844653717,-0.014891740360942162,0.0033985455844653717,1,24
207223,2023,KOR,4923,4432766.185,1517029.118,95000,22.135,120239.426,0.027125145108460084,2102825,1.3861467621480421,0.027125145108460084,1.3861467621480421,0,49
207225,2023,KOR,3931,534158.28,262957.224,1090,10.296,3421.917,0.006406185447504435,11222.64,0.042678576497293716,0.006406185447504435,0.042678576497293716,0,39
207300,2023,AUS,4700,4436.427,1135.088,20.36,92.428,47.461,0.010698023431919427,1881.8340799999999,1.6578750546213157,0.010698023431919427,1.6578750546213157,1,47
